Test,RunTime(ms),Throughput(ops/sec),TOTAL_GCS_G1_Young_Generation_Count,TOTAL_GC_TIME_G1_Young_Generation_Time(ms),TOTAL_GC_TIME_%_G1_Young_Generation_Time(%),TOTAL_GCS_G1_Old_Generation_Count,TOTAL_GC_TIME_G1_Old_Generation_Time(ms),TOTAL_GC_TIME_%_G1_Old_Generation_Time(%),TOTAL_GCs_Count,TOTAL_GC_TIME_Time(ms),TOTAL_GC_TIME_%_Time(%),CLEANUP_Operations,CLEANUP_AverageLatency(us),CLEANUP_MinLatency(us),CLEANUP_MaxLatency(us),CLEANUP_95thPercentileLatency(us),CLEANUP_99thPercentileLatency(us),INSERT_Operations,INSERT_AverageLatency(us),INSERT_MinLatency(us),INSERT_MaxLatency(us),INSERT_95thPercentileLatency(us),INSERT_99thPercentileLatency(us),INSERT_Return=OK,INSERT_Return=ERROR,READ-FAILED_Operations,READ-FAILED_AverageLatency(us),READ-FAILED_MinLatency(us),READ-FAILED_MaxLatency(us),READ-FAILED_95thPercentileLatency(us),READ-FAILED_99thPercentileLatency(us),INSERT-FAILED_Operations,INSERT-FAILED_AverageLatency(us),INSERT-FAILED_MinLatency(us),INSERT-FAILED_MaxLatency(us),INSERT-FAILED_95thPercentileLatency(us),INSERT-FAILED_99thPercentileLatency(us)
1,24634,2029.7150280100671,18,21,0.12822645755994713,0,0,0.0,18,21,0.12822645755994713,1,1474.0,1474,1474,1474,1474,50000,418.61764,53,50815,750,919,49524,50000
2,21237,2354.3815049789947,15,17,0.080048971135282758,0,0,0.0,15,17,0.080048971135282758,1,3215.0,3214,3215,3215,3215,63,1769.0,1769,1769,1769,1769,50000,432.57136,54,57799,757,910,43423,50000
3,22764,2156.33076222284738,15,16,0.08380991557168261,0,0,0.0,15,16,0.08380991557168261,1,2791.0,2790,2791,2791,2791,63,2057.0,2056,2057,2057,2057,50000,387.12181739584835,59,4619,76063,925,47423,50000
4,21938,2246.2824089098633,15,18,0.08617977671187387,0,0,0.0,15,18,0.08617977671187387,1,2461.0,2460,2461,2461,2461,63,1738.0,1737,1738,1738,1738,50000,357.93076,54,59515,75299,916,46063,50000
5,22259,2123.41274897014532,15,17,0.085711225551077161,0,0,0.0,15,17,0.085711225551077161,1,2237.0,2236,2237,2237,2237,63,1769.0,1769,1769,1769,1769,50000,432.58333,54,4749,765,910,47679,50000
6,23547,2123.41274897014532,15,16,0.084285446716038169,0,0,0.0,15,16,0.084285446716038169,1,1769.0,1769,1769,1769,1769,63,1849.0,1849,1849,1849,1849,50000,402.36561,54,49503,677,862,44631,50000
7,22290,2243.1583803797691,15,17,0.08617977671187387,0,0,0.0,15,17,0.08617977671187387,1,2333.0,2332,2333,2333,2333,63,1919.0,1918,1919,1919,1919,50000,371.74285,54,4769,767,822,47423,50000
8,21941,2278.838703796584,15,17,0.086946225280250911,0,0,0.0,15,17,0.086946225280250911,1,2095.0,2094,2095,2095,2095,63,1736.0,1736,1736,1736,1736,50000,358.18181,54,4542,828,915,45765,50000
9,22047,2278.838703796584,15,18,0.086946225280250911,0,0,0.0,15,18,0.086946225280250911,1,2019.0,2018,2019,2019,2019,63,1780.0,1780,1780,1780,1780,50000,375.38993,54,4571,752,844,45883,50000
10,22243,2241.7575756488733,15,17,0.08617977671187387,0,0,0.0,15,17,0.08617977671187387,1,2263.0,2262,2263,2263,2263,63,1935.0,1934,1935,1935,1935,50000,387.74166,54,4623,862,915,46173,50000
